C.x,C.y,C.z,v.x,v.y,v.z,a.x,a.y,a.z,w.x,w.y,w.z,q.w,q.x,q.y,q.z,lf.theta,lf.beta,lf.theta_d,lf.beta_d,rf.theta,rf.beta,rf.theta_d,rf.beta_d,rh.theta,rh.beta,rh.theta_d,rh.beta_d,lh.theta,lh.beta,lh.theta_d,lh.beta_d,lf.contact,rf.contact,rh.contact,lh.contact,lf.dist,rf.dist,rh.dist,lh.dist
0.718714,2.00619,0.123213,0.08610412050299575,-0.01065750487415322,0.0001419012245637481,0.07434921048736792,0.10308366358841538,-0.00402129580068511,3.51329e-09,-0.0671894,0.000627316,0.999998,4.39582e-06,0.00200285,0.000282233,1.417417472839036,4.442946807179586,0.018399999999973993,0.48640000000002015,0.649020972839036,-1.604685,-0.18299999999997763,0.6269999999999998,1.4997479728390362,1.7850080000000002,0.686500000000001,0.7634999999999947,0.6415959728390361,1.58027,0.16700000000000603,0.6389999999999896,0.0,0.0,1.0,0.0,0.120206,0.121079,0.122681,0.121808
0.71914,2.00614,0.12322,0.08647139413726261,-0.010173276518354672,9.045033248235976e-05,0.07345695820270667,0.09690514799986566,-0.004753428900942325,4.57608e-09,-0.0643364,0.000611088,0.999998,4.44429e-06,0.00184201,0.00028376,1.4170749728390362,4.445104307179586,-0.06849999999999357,0.4314999999999958,0.6481159728390361,-1.60154,-0.18100000000000893,0.6290000000000129,1.502338472839036,1.7899575,0.5181000000000102,0.9899000000000102,0.642435972839036,1.5834499999999998,0.16799999999999038,0.6359999999999921,0.0,0.0,1.0,0.0,0.120302,0.121109,0.122582,0.121775
0.719568,2.00609,0.12323,0.08683184840809725,-0.00970734632091406,6.865943543807806e-06,0.07208062530893,0.09323404605829046,-0.011394087578382894,5.59031e-09,-0.0615581,0.000587016,0.999999,4.49068e-06,0.00168812,0.000285227,1.4163324728390363,4.446991807179587,-0.14849999999998476,0.3774999999999973,0.6472159728390361,-1.5983900000000002,-0.18000000000000238,0.629999999999975,1.504030972839036,1.7961049999999998,0.33849999999998603,1.2294999999999834,0.6432859728390361,1.5866300000000002,0.17000000000000348,0.6360000000000365,0.0,0.0,1.0,0.0,0.120393,0.121136,0.122487,0.121744
0.72,2.00605,0.123242,0.08718836832422464,-0.009251833787202146,-0.00011138404654887886,0.07131612764294404,0.09115105744246237,-0.018543404748367465,6.55638e-09,-0.0588234,0.000558477,0.999999,4.53499e-06,0.00154106,0.000286622,1.415213972839036,4.448623307179586,-0.22370000000002666,0.3263000000000238,0.6463259728390359,-1.59523,-0.17800000000001148,0.6320000000000103,1.5047824728390362,1.8035135000000002,0.1503000000000143,1.4817000000000191,0.6441459728390361,1.5897999999999999,0.17200000000001658,0.633999999999979,0.0,0.0,1.0,0.0,0.12048,0.121163,0.122396,0.121713
0.720434,2.006,0.123256,0.08754402080731193,-0.008798582005735243,-0.0002604725323909718,0.07114492621079538,0.0906965801830473,-0.024931498230596816,7.48286e-09,-0.0560854,0.000532812,0.999999,4.57725e-06,0.00140084,0.000287954,1.413733472839036,4.450022807179586,-0.29609999999997694,0.2798999999999774,0.6454459728390362,-1.59206,-0.17599999999997618,0.6340000000000012,1.5045454728390362,1.8122305,-0.047399999999997444,1.743400000000006,0.645015972839036,1.5929600000000002,0.17399999999998528,0.6320000000000103,1.0,0.0,1.0,0.0,0.120562,0.121187,0.122308,0.121683
0.720871,2.00596,0.123273,0.0879043771355974,-0.008338763672963101,-0.0004352034889908547,0.07209146862588821,0.09200871326341996,-0.030278473964441943,8.37867e-09,-0.053297,0.000507223,0.999999,4.61742e-06,0.0012676,0.000289221,1.411912972839036,4.451202307179587,-0.36410000000001164,0.2359000000000111,0.6445709728390361,-1.588885,-0.17500000000001403,0.6350000000000078,1.503286472839036,1.8222995,-0.251800000000002,2.013799999999999,0.6458959728390361,1.59612,0.17599999999999838,0.6320000000000103,1.0,0.0,1.0,0.0,0.12064,0.12121,0.122224,0.121654
0.721312,2.00592,0.123291,0.08827561749290377,-0.007863692768746246,-0.0006307371700862693,0.07427296439183578,0.09505635578767045,-0.034674430679050516,9.25276e-09,-0.0504078,0.00048203,0.999999,4.65542e-06,0.00114158,0.000290426,1.4097779728390363,4.452167307179587,-0.4269999999999885,0.19299999999998763,0.643710972839036,-1.585705,-0.17199999999999438,0.6360000000000143,1.500974972839036,1.833751,-0.4623000000000044,2.2902999999999896,0.646780972839036,1.599265,0.17700000000000493,0.6289999999999907,1.0,0.0,1.0,0.0,0.120711,0.12123,0.122143,0.121625
0.721756,2.00588,0.123312,0.08866413144994037,-0.007364713283233749,-0.0008431315811030541,0.07772776591562071,0.09983600667040492,-0.03829945982662153,1.01125e-08,-0.0473661,0.000458252,0.999999,4.69114e-06,0.00102317,0.000291571,1.4073449728390361,4.452934307179587,-0.4866000000000148,0.15340000000000353,0.6428559728390361,-1.58251,-0.17099999999998783,0.6389999999999896,1.4975829728390362,1.8466030000000002,-0.678399999999979,2.570400000000028,0.6476759728390359,1.60241,0.17899999999997362,0.6289999999999907,1.0,0.0,1.0,0.0,0.120778,0.121248,0.122066,0.121596
0.722205,2.00585,0.123334,0.08907651307183385,-0.006835436272923722,-0.0010684426705318056,0.08252694428827961,0.10589506341706623,-0.041153649467094766,1.09631e-08,-0.0441173,0.000450655,1.0,4.72448e-06,0.000912874,0.000292697,1.4046289728390362,4.4535183071795865,-0.5431999999999881,0.11679999999998358,0.6420159728390361,-1.57931,-0.16800000000001258,0.6399999999999961,1.4931064728390362,1.8608795000000002,-0.8953000000000211,2.855299999999983,0.648580972839036,1.6055450000000002,0.18100000000000893,0.6269999999999998,1.0,0.0,1.0,0.0,0.120838,0.121263,0.121994,0.121568
0.722659,2.00582,0.123357,0.08951716873070553,-0.006265195418399515,-0.001304582321688555,0.08816669267520497,0.11408702528558348,-0.04360708435314997,1.18048e-08,-0.0406147,0.000445063,1.0,4.75524e-06,0.000811337,0.000293809,1.4016484728390362,4.4539278071795865,-0.5960999999999994,0.08190000000000142,0.6411759728390362,-1.5761000000000003,-0.16799999999999038,0.641999999999987,1.4875244728390362,1.8765715,-1.116399999999984,3.1383999999999967,0.6494959728390359,1.60867,0.18299999999999983,0.6250000000000089,1.0,0.0,1.0,0.0,0.120891,0.121276,0.121925,0.121541
0.723118,2.00579,0.123381,0.08999140940593815,-0.0056457035771095765,-0.0015504540706642329,0.09489621017475415,0.12393699158905391,-0.04587984834481951,1.26341e-08,-0.0368152,0.000438695,1.0,4.78321e-06,0.000719299,0.000294905,1.3984224728390362,4.454171807179587,-0.6452000000000013,0.0488000000000155,0.640350972839036,-1.572885,-0.16500000000001513,0.6429999999999936,1.4808459728390362,1.89368,-1.3357000000000063,3.421699999999994,0.6504159728390361,1.61179,0.18400000000000638,0.6240000000000023,1.0,0.0,1.0,0.0,0.120938,0.121286,0.121861,0.121514
0.723581,2.00576,0.123405,0.09050514971042226,-0.004970564596704657,-0.0018057193988381159,0.1028070367562089,0.1350679622132094,-0.04811202328293973,1.34443e-08,-0.0326785,0.000432357,1.0,4.80811e-06,0.000637603,0.000295986,1.394958472839036,4.454267807179587,-0.6928000000000267,0.0192000000000192,0.6395309728390361,-1.569665,-0.16399999999998638,0.6440000000000223,1.4730719728390362,1.912184,-1.5547999999999895,3.700800000000015,0.6513509728390361,1.6149049999999998,0.18700000000000383,0.6229999999999736,1.0,0.0,1.0,0.0,0.120977,0.121293,0.121803,0.121488
0.724051,2.00574,0.12343,0.09106310777545155,-0.004233123481253534,-0.0020699918835229234,0.11164094078882891,0.14752593600941022,-0.05030368803656593,1.42252e-08,-0.028171,0.000431013,1.0,4.82968e-06,0.000567175,0.000297063,1.3912834728390362,4.454212807179586,-0.7349999999999746,-0.011000000000027654,0.638720972839036,-1.566435,-0.16200000000001769,0.645999999999991,1.464212472839036,1.9320534999999999,-1.7719000000000262,3.9738999999999747,0.6522909728390359,1.618005,0.18799999999998818,0.6200000000000205,1.0,0.0,1.0,0.0,0.121009,0.121296,0.12175,0.121462
0.724527,2.00573,0.123454,0.09166880493911156,-0.003428494791900873,-0.0023432552710327763,0.12120188170753644,0.16096491234763777,-0.05253491603194327,1.4965e-08,-0.0232634,0.00043426,1.0,4.84761e-06,0.000509017,0.000298148,1.387399472839036,4.454028807179586,-0.7768000000000219,-0.03679999999997019,0.637920972839036,-1.5631950000000001,-0.16000000000000458,0.6480000000000041,1.4542954728390363,1.9532605000000003,-1.9833999999999796,4.241400000000029,0.6532459728390362,1.6211000000000002,0.19100000000003003,0.6189999999999918,1.0,0.0,1.0,0.0,0.121031,0.121296,0.121703,0.121438
0.72501,2.00571,0.123485,0.09267172887047488,-0.0036248316079086356,-0.0008884530424746021,0.2006153419554759,-0.03922890840518672,0.2923043835125121,1.60869e-08,-0.0145473,0.00041524,1.0,4.85902e-06,0.000472649,0.000299186,1.3833274728390361,4.453716807179586,-0.8143999999999818,-0.0624000000000291,0.637130972839036,-1.559955,-0.15799999999999148,0.6480000000000041,1.4433379728390363,1.9757480000000003,-2.1914999999999907,4.497499999999999,0.654205972839036,1.62419,0.19199999999996997,0.6180000000000074,1.0,0.0,1.0,0.0,0.121052,0.121294,0.121672,0.12143
0.725502,2.00569,0.123522,0.09363694763918086,-0.0031392361783195966,2.654226725959925e-05,0.19305021967330688,0.09715237469816229,0.1836140824759429,1.69476e-08,-0.00660779,0.000353906,1.0,4.86442e-06,0.000456129,0.000300071,1.379072972839036,4.453292307179587,-0.8509000000000211,-0.08489999999997666,0.636340972839036,-1.556705,-0.15800000000001369,0.649999999999995,1.4313789728390363,1.999467,-2.3918000000000217,4.743799999999975,0.6551759728390362,1.62727,0.19400000000002748,0.6159999999999943,0.0,0.0,1.0,0.0,0.121069,0.12129,0.121654,0.121434
0.725995,2.00568,0.123561,0.09348261523612825,-0.0035814825294184036,0.0005510318731036727,-0.03087429427570399,-0.08841514256116133,0.10562374290475418,1.68458e-08,-0.0077536,0.000372213,1.0,4.87071e-06,0.000436745,0.000301001,1.3746559728390362,4.4527553071795865,-0.8833999999999675,-0.10740000000003525,0.6355659728390362,-1.5534400000000002,-0.15499999999997183,0.6529999999999925,1.4184599728390364,2.024356,-2.5837999999999806,4.977800000000032,0.6561559728390359,1.63034,0.19599999999997397,0.6140000000000034,0.0,0.0,1.0,0.0,0.121091,0.121288,0.121637,0.12144
0.726491,2.00566,0.123599,0.09342086050549261,-0.00379650918306877,0.00047596331842968793,-0.012352559134199113,-0.04296785979014062,-0.014236605546491532,1.6803e-08,-0.00833182,0.000391887,1.0,4.87745e-06,0.000415916,0.000301981,1.3700859728390362,4.452115307179587,-0.9139999999999926,-0.12799999999999478,0.6348009728390359,-1.5501750000000003,-0.15300000000002534,0.6530000000000147,1.404619972839036,2.0503359999999997,-2.768000000000037,5.195999999999956,0.6571459728390361,1.6334000000000002,0.19800000000000928,0.6120000000000125,0.0,0.0,1.0,0.0,0.121114,0.121286,0.121618,0.121446
0.72699,2.00564,0.123635,0.0934163911418728,-0.0039059846396305754,0.00023851262665877622,-0.0008923868319248322,-0.021858576346628675,-0.0466969425676691,1.6794e-08,-0.00847591,0.000397876,1.0,4.8843e-06,0.000394726,0.000302976,1.365366972839036,4.451386307179587,-0.943800000000039,-0.14579999999996263,0.6340359728390361,-1.5469000000000002,-0.15299999999998093,0.6549999999999834,1.389918972839036,2.077337,-2.9401999999999813,5.400200000000021,0.6581509728390361,1.6364550000000002,0.20100000000000673,0.6109999999999838,0.0,0.0,1.0,0.0,0.121136,0.121282,0.121598,0.121451
0.727487,2.00562,0.123677,0.09268582140918562,-0.0031954832683119597,0.0017763360054298,-0.14610847383664924,0.14211881513522848,0.30880254780055694,1.65123e-08,-0.0137607,0.0002077,1.0,4.89497e-06,0.000360324,0.000303495,1.3605179728390362,4.450567307179586,-0.9697999999999762,-0.16380000000002504,0.6332859728390361,-1.54362,-0.14999999999998348,0.6560000000000121,1.374405972839036,2.1052600000000004,-3.1026,5.584600000000006,0.659155972839036,1.6395,0.20099999999998452,0.6089999999999929,0.0,0.0,1.0,0.0,0.121168,0.121294,0.121582,0.121457
0.727987,2.00561,0.123721,0.0926650303175408,-0.0025079899516483825,0.002428249933651239,-0.004189862359173167,0.13751380874336153,0.13166208264012624,1.65095e-08,-0.0138223,0.000164011,1.0,4.90565e-06,0.000325768,0.000303904,1.355541472839036,4.4496708071795865,-0.9953000000000101,-0.17929999999999335,0.632540972839036,-1.5403349999999998,-0.14900000000002134,0.6570000000000187,1.358135972839036,2.13402,-3.253999999999979,5.752000000000002,0.660180972839036,1.642535,0.20499999999998852,0.607000000000002,0.0,0.0,1.0,0.0,0.121202,0.121311,0.121572,0.121463
0.728488,2.0056,0.123763,0.09282442738327124,-0.0021071663957583633,0.0025898183535706908,0.03184817617524395,0.08018240263705419,0.03349169736343782,1.65569e-08,-0.012672,0.000175231,1.0,4.91546e-06,0.000294088,0.000304342,1.350450472839036,4.448699807179587,-1.0181999999999913,-0.19420000000001103,0.6318059728390361,-1.5370400000000002,-0.14700000000000824,0.6589999999999874,1.3411909728390363,2.1635150000000003,-3.3889999999999976,5.89900000000001,0.661210972839036,1.645565,0.20599999999999508,0.6059999999999954,0.0,0.0,1.0,0.0,0.121235,0.12133,0.121565,0.12147
0.728993,2.00559,0.123802,0.09297035357328122,-0.0018302317307180203,0.002567472351603659,0.02915358994152163,0.05540249682061381,-0.003388621169152728,1.65947e-08,-0.0116146,0.000185718,1.0,4.92447e-06,0.000265052,0.000304807,1.3452579728390361,4.447657307179586,-1.0385000000000089,-0.20849999999998925,0.631075972839036,-1.5337399999999999,-0.14600000000000168,0.6599999999999939,1.323630972839036,2.193645,-3.512000000000026,6.025999999999976,0.6622559728390363,1.6485800000000002,0.20900000000005914,0.6030000000000202,0.0,0.0,1.0,0.0,0.121265,0.121348,0.12156,0.121477
0.729498,2.00558,0.123838,0.09308066462964194,-0.0016327102590753804,0.0024504897536878818,0.022047615833085225,0.0395222912294437,-0.022388888316886124,1.6619e-08,-0.0108272,0.000194211,1.0,4.93289e-06,0.000237984,0.000305292,1.339965972839036,4.446555307179587,-1.0583999999999927,-0.22040000000000948,0.6303559728390361,-1.53043,-0.14399999999998858,0.662000000000007,1.305530972839036,2.224295,-3.620000000000001,6.130000000000013,0.6633059728390361,1.6515900000000001,0.20999999999997687,0.6020000000000136,0.0,0.0,1.0,0.0,0.121293,0.121365,0.121556,0.121483
0.730005,2.00557,0.12387,0.09304234275908412,-0.0016584110008691783,0.0023082091340913733,-0.00770303839425182,-0.005121083945640485,-0.027409135835734233,1.66073e-08,-0.0112692,0.000199677,1.0,4.94165e-06,0.000209811,0.000305791,1.334580472839036,4.445399807179586,-1.0771000000000197,-0.2310999999999841,0.629640972839036,-1.527115,-0.14300000000000423,0.6629999999999914,1.2869659728390361,2.25535,-3.7129999999999885,6.211000000000011,0.6643759728390362,1.6545900000000002,0.21400000000000308,0.6000000000000005,0.0,0.0,1.0,0.0,0.121321,0.121383,0.121551,0.121489
0.730511,2.00556,0.123898,0.0930727765084767,-0.0016199065479312817,0.002073672140338534,0.006074844737257326,0.00771918126010307,-0.0458693497192435,1.66105e-08,-0.0111294,0.000203469,1.0,4.95031e-06,0.000181987,0.0003063,1.3291184728390362,4.444187807179587,-1.0923999999999823,-0.24240000000000927,0.6289359728390361,-1.5238,-0.14099999999999113,0.6629999999999914,1.2681709728390362,2.2865450000000003,-3.7590000000000012,6.2389999999999946,0.6654459728390362,1.65758,0.21400000000000308,0.5979999999999874,0.0,0.0,1.0,0.0,0.121348,0.121399,0.121544,0.121493
0.731016,2.00556,0.123921,0.09302782792204109,-0.001676483217357993,0.001850118819921284,-0.009023339764263363,-0.01129642274330144,-0.043619541660683936,1.65991e-08,-0.0116901,0.000198153,1.0,4.95939e-06,0.000152762,0.000306795,1.3235759728390362,4.442935307179587,-1.1085000000000123,-0.25049999999998684,0.628235972839036,-1.52047,-0.14000000000000679,0.6659999999999888,1.2493159728390362,2.31768,-3.770999999999991,6.227000000000005,0.6665359728390362,1.66056,0.21800000000000708,0.5959999999999965,0.0,0.0,1.0,0.0,0.121374,0.121414,0.121536,0.121496
0.73152,2.00555,0.123939,0.09301480478730913,-0.0016881948930851805,0.0015389520754828794,-0.0026347866375067666,-0.002324256141509338,-0.06111970336482919,1.65942e-08,-0.011961,0.000186432,1.0,4.96868e-06,0.000122859,0.000307261,1.3179689728390362,4.441638307179587,-1.1213999999999835,-0.2594000000000207,0.6275509728390359,-1.5171350000000001,-0.13700000000000934,0.6670000000000176,1.2303759728390362,2.34873,-3.7880000000000136,6.209999999999982,0.6676309728390362,1.6635350000000002,0.21899999999999142,0.5950000000000122,0.0,0.0,1.0,0.0,0.121399,0.121428,0.121526,0.121497
0.732023,2.00554,0.123953,0.09300925203979736,-0.0016929664213775051,0.0012181396215294382,-0.0011245985266681688,-0.0009384568166640188,-0.06302983171385357,1.6591e-08,-0.0121518,0.000176302,1.0,4.97811e-06,9.24797e-05,0.000307701,1.3123024728390362,4.440301807179587,-1.1332999999999926,-0.26730000000000365,0.6268609728390361,-1.513795,-0.13799999999999368,0.6680000000000019,1.211330972839036,2.3796749999999998,-3.809000000000018,6.188999999999978,0.6687359728390362,1.66649,0.22100000000000453,0.590999999999986,0.0,0.0,1.0,0.0,0.121422,0.121441,0.121515,0.121496
0.732525,2.00553,0.123961,0.09300576022890272,-0.001699125486669627,0.0008999754630919943,-0.0007154399436436749,-0.0012168209032061528,-0.06248992481009097,1.65886e-08,-0.0123101,0.000168065,1.0,4.98766e-06,6.17044e-05,0.000308121,1.3065774728390362,4.438936807179587,-1.1450000000000182,-0.2729999999999899,0.6261909728390361,-1.5104449999999998,-0.13399999999998968,0.6699999999999928,1.192170972839036,2.4105049999999997,-3.831999999999991,6.166000000000005,0.6698559728390362,1.66944,0.22400000000000198,0.5900000000000016,0.0,0.0,1.0,0.0,0.121445,0.121452,0.121501,0.121494
0.733026,2.00552,0.123965,0.09300222770366423,-0.0017087515333326555,0.0005853738875816782,-0.000707446717743365,-0.001908402454102085,-0.061759981175249834,1.65865e-08,-0.0124539,0.000161518,1.0,4.99732e-06,3.05695e-05,0.000308525,1.3008029728390362,4.437542307179586,-1.154899999999981,-0.27890000000001525,0.625520972839036,-1.507095,-0.1340000000000119,0.670000000000015,1.172870972839036,2.441195,-3.8599999999999968,6.137999999999999,0.6709909728390362,1.6723850000000002,0.22699999999999942,0.5890000000000173,0.0,0.0,1.0,0.0,0.121466,0.121462,0.121486,0.12149
0.733525,2.00551,0.123964,0.09300695468949745,-0.0017215081795208002,0.0002765370358760991,0.0009428797073025369,-0.0025379335602444793,-0.060599999491739,1.65846e-08,-0.0125932,0.000151989,1.0,5.00709e-06,-9.13453e-07,0.000308905,1.294989472839036,4.436118807179587,-1.1627000000000276,-0.28469999999996,0.6248609728390361,-1.5037350000000003,-0.13199999999999878,0.6719999999999837,1.153420972839036,2.471735,-3.8899999999999713,6.1080000000000245,0.672130972839036,1.6753149999999999,0.22799999999996157,0.5859999999999532,0.0,0.0,1.0,0.0,0.121485,0.12147,0.121469,0.121485
0.734023,2.00551,0.123959,0.09302194186809161,-0.0017370174244313934,-2.649036675048038e-05,0.0029857726763158725,-0.0030886941298445885,-0.05942997869165367,1.65837e-08,-0.0126631,0.000144226,1.0,5.01691e-06,-3.25712e-05,0.000309265,1.2891314728390362,-1.8485045000000002,-1.1715999999999727,-0.2876000000000434,0.624205972839036,-1.5003700000000002,-0.13099999999999223,0.6729999999999903,1.1339059728390362,2.50199,-3.903000000000034,6.050999999999984,0.673280972839036,1.678235,0.22999999999999687,0.5840000000000067,0.0,0.0,1.0,0.0,0.121504,0.121477,0.121451,0.121477
0.734518,2.0055,0.123949,0.09304928860246749,-0.001757291173563589,-0.0003263650098236565,0.005471318611083545,-0.004042764291991975,-0.058799918816443864,1.65842e-08,-0.0126231,0.000137382,1.0,5.0267e-06,-6.4129e-05,0.000309608,1.2832429728390362,-1.849963,-1.1777000000000148,-0.29169999999998364,0.623560972839036,-1.496995,-0.12900000000000134,0.6750000000000256,1.114650972839036,2.531615,-3.8510000000000044,5.9250000000000025,0.6744509728390361,1.681145,0.23400000000002308,0.5819999999999936,0.0,0.0,1.0,0.0,0.12152,0.121482,0.121431,0.121469
0.73501,2.00549,0.123935,0.0930470902735779,-0.0017867728370392292,-0.0006336312538500815,-0.0004434921141987639,-0.005883413969402216,-0.060259818344066574,1.65822e-08,-0.0127845,0.000128677,1.0,5.03661e-06,-9.60903e-05,0.00030993,1.2773229728390363,-1.851433,-1.183999999999985,-0.29400000000001647,0.6229209728390361,-1.4936150000000001,-0.12799999999999478,0.6759999999999877,1.095725972839036,2.5605200000000004,-3.784999999999994,5.781000000000014,0.6756259728390361,1.68405,0.23500000000000743,0.5810000000000093,0.0,0.0,1.0,0.0,0.121536,0.121486,0.121409,0.121459
0.735499,2.00548,0.123917,0.09303454414044268,-0.0018267781538376735,-0.0009458731638261293,-0.00248587683531763,-0.007989843480188824,-0.061239674899384866,1.65794e-08,-0.0130139,0.000128914,1.0,5.04671e-06,-0.000128625,0.000310252,1.2713809728390362,-1.8529149999999999,-1.1884000000000339,-0.29639999999996336,0.6222909728390361,-1.4902350000000002,-0.1260000000000039,0.6760000000000099,1.0771959728390361,2.5886000000000005,-3.7060000000000093,5.615999999999999,0.6768159728390363,1.6869400000000003,0.23800000000000487,0.5780000000000118,0.0,0.0,1.0,0.0,0.12155,0.121489,0.121386,0.121447
0.735985,2.00547,0.123896,0.09300854484355868,-0.0018850454840608339,-0.0012566312246467977,-0.00519319068514843,-0.011641432326288188,-0.06090948476264835,1.65754e-08,-0.0133391,0.000129764,1.0,5.05705e-06,-0.000161973,0.000310576,1.265419472839036,-1.8544065,-1.1922999999999906,-0.2982999999999958,0.621660972839036,-1.4868450000000002,-0.1260000000000039,0.6779999999999786,1.0591209728390363,2.615775,-3.6149999999999682,5.43499999999999,0.6780209728390362,1.6898150000000003,0.24100000000000232,0.5750000000000144,0.0,0.0,1.0,0.0,0.121564,0.12149,0.12136,0.121434
0.736468,2.00546,0.123872,0.09297119199645176,-0.001959025738793357,-0.0015662285341692102,-0.007448341571425703,-0.014782331013096015,-0.06063924316478975,1.65703e-08,-0.0137464,0.000129627,1.0,5.06772e-06,-0.000196339,0.0003109,1.259442972839036,-1.855903,-1.1953000000000102,-0.29930000000000234,0.621045972839036,-1.48345,-0.12300000000000644,0.6790000000000074,1.0415609728390363,2.6419650000000003,-3.512000000000004,5.2380000000000315,0.6792309728390362,1.6926850000000002,0.24200000000000887,0.5740000000000078,0.0,0.0,1.0,0.0,0.121576,0.121489,0.121332,0.121419
0.736947,2.00545,0.123845,0.09293029039107356,-0.002037013396870136,-0.0018761958836465914,-0.00816296000668331,-0.015585829083715723,-0.06067894561459042,1.65649e-08,-0.0141701,0.000128658,1.0,5.07871e-06,-0.000231764,0.000311222,1.2534544728390362,-1.8574015000000001,-1.1976999999999682,-0.29970000000003605,0.6204309728390361,-1.480045,-0.12299999999998423,0.6809999999999983,1.0245509728390363,2.6671150000000003,-3.401999999999994,5.030000000000001,0.6804559728390361,1.6955400000000003,0.24499999999996191,0.570999999999966,0.0,0.0,1.0,0.0,0.121588,0.121488,0.121302,0.121402
0.737422,2.00544,0.123816,0.09288874225714361,-0.002114419864107579,-0.002184120337964364,-0.008271763202762888,-0.015469426648887372,-0.06022858789577157,1.65595e-08,-0.0145858,0.000127186,1.0,5.09002e-06,-0.000268229,0.00031154,1.247457472839036,-1.8588985000000002,-1.1994000000000171,-0.299399999999983,0.6198259728390361,-1.4766400000000002,-0.12100000000001554,0.6809999999999983,1.0081509728390363,2.6911650000000003,-3.279999999999994,4.809999999999981,0.6816959728390362,1.6983800000000002,0.24800000000000377,0.5680000000000129,0.0,0.0,1.0,0.0,0.121599,0.121485,0.12127,0.121384
0.737885,2.00543,0.123784,0.09071393001189491,-0.0020948214261427116,-0.0024734407778643757,-0.4349369820178711,0.003943269525356212,-0.05658820419663435,1.65715e-08,-0.0137065,0.00025082,1.0,5.10057e-06,-0.000302495,0.000312166,1.2415874728390361,-1.8603585,-1.1739999999999973,-0.29199999999999227,0.6192309728390362,-1.4733150000000002,-0.11899999999998023,0.6650000000000045,0.992455972839036,2.71407,-3.1390000000000473,4.580999999999991,0.6829009728390361,1.701155,0.24100000000000232,0.5549999999999722,0.0,0.0,1.0,0.0,0.121607,0.12148,0.121238,0.121365
0.738324,2.00542,0.123751,0.08642964673031779,-0.0020339246974845687,-0.00272165101003617,-0.8568196538032722,0.01221319050419108,-0.04851781640452124,1.6589e-08,-0.0124296,0.000382698,1.0,5.11003e-06,-0.000333569,0.000313123,1.2359649728390363,-1.861741,-1.1244999999999838,-0.27650000000002395,0.6186509728390363,-1.470155,-0.11600000000000499,0.6320000000000103,0.9775259728390361,2.7358200000000004,-2.9859999999999776,4.350000000000032,0.6840209728390361,1.703785,0.22400000000000198,0.5260000000000264,0.0,0.0,1.0,0.0,0.121613,0.121472,0.121205,0.121346
0.738744,2.00541,0.123725,0.08289180326779982,-0.0023585342079671416,-0.0013729643562447498,-0.7075670240186015,-0.06488439588303811,0.2702023531299851,1.66887e-08,-0.00508409,0.000432081,1.0,5.11369e-06,-0.000346279,0.000314203,1.2305869728390362,-1.8630590000000002,-1.0755999999999877,-0.26359999999999717,0.618085972839036,-1.46715,-0.11300000000000754,0.6010000000000071,0.9633209728390361,2.756485,-2.8410000000000046,4.132999999999942,0.6850709728390362,1.7062850000000003,0.21000000000002128,0.5000000000000115,0.0,0.0,1.0,0.0,0.121619,0.121463,0.121186,0.121342
0.739142,2.0054,0.1237,0.07876884872576427,-0.0024163770581323725,-0.001211982376561995,-0.8245751828154448,-0.011505270856310505,0.032472466065829764,1.67103e-08,-0.00328545,0.000749806,1.0,5.11566e-06,-0.000354493,0.000316078,1.225429972839036,-1.864306,-1.0314000000000378,-0.24939999999997742,0.6175359728390362,-1.4643000000000002,-0.10999999999998789,0.5699999999999816,0.9498109728390361,2.776115,-2.701999999999982,3.9260000000000073,0.6860409728390361,1.7086550000000003,0.19399999999996087,0.47399999999997444,0.0,0.0,1.0,0.0,0.121624,0.121453,0.121169,0.121341
0.739519,2.00538,0.123674,0.07482219417271799,-0.0024371400283214983,-0.001363789358749175,-0.7893325169847595,-0.004083740019576087,-0.03010741967431052,1.67107e-08,-0.00324843,0.000898954,1.0,5.11747e-06,-0.000362614,0.000318325,1.220497472839036,-1.8654985,-0.9865000000000013,-0.23849999999998595,0.6169909728390359,-1.461595,-0.10900000000002574,0.5410000000000137,0.9369509728390361,2.7947650000000004,-2.5720000000000187,3.7300000000000555,0.6869459728390362,1.7109100000000002,0.18100000000003114,0.4510000000000236,0.0,0.0,1.0,0.0,0.121629,0.121441,0.121151,0.121339
0.739877,2.00537,0.123647,0.07129122079059176,-0.002458753516306959,-0.0015298891847917806,-0.7061942571680752,-0.0042590305823105,-0.03294728618747733,1.67065e-08,-0.00370528,0.00084079,1.0,5.1197e-06,-0.000371877,0.000320427,1.2157624728390362,-1.8666235000000002,-0.9469999999999756,-0.22500000000004183,0.616465972839036,-1.45902,-0.10499999999997733,0.5149999999999988,0.924710972839036,2.812485,-2.4480000000000057,3.5439999999999916,0.6877909728390361,1.7130550000000002,0.16899999999999693,0.4290000000000127,0.0,0.0,1.0,0.0,0.121633,0.12143,0.121132,0.121336
